tmax (°c),hrmin (%),storage time (days),grain impurities (%),initial total damage (%),final total damage  (%),storage_grainpro hermetic supergrainbag farm,storage_grainpro hermetic supergrainbag premium rz with zip,storage_hermetic metal silo,storage_plastic barrel,storage_plastic bottle,storage_polypropylene bag,storage_polypropylene bag with aluminum phosphide,storage_polypropylene bag with deodorized malathion,storage_polypropylene bag with micronized lime,storage_polypropylene bag with standard lime,storage_silage plastic bag,variety_Hybrid,variety_Native
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,16.493610223642165,False,False,False,False,False,False,False,False,False,True,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,15.045653036919418,False,False,False,False,False,False,False,False,False,True,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,17.241379310344826,False,False,False,False,False,False,False,False,False,True,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,18.031150159744413,False,False,False,False,False,False,False,False,False,True,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,26.81854516386889,False,False,False,False,False,False,False,False,False,True,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,17.86996410051856,False,False,False,False,False,False,False,False,False,True,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,18.049504950495034,False,False,False,False,False,False,True,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,16.66666666666667,False,False,False,False,False,False,True,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,18.555073035925773,False,False,False,False,False,False,True,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,23.08306709265176,False,False,False,False,False,False,True,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,22.921662669864105,False,False,False,False,False,False,True,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,13.968824940047966,False,False,False,False,False,False,True,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,16.49680255795363,False,False,True,False,False,False,False,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,16.979624450659216,False,False,True,False,False,False,False,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,16.426858513189444,False,False,True,False,False,False,False,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,24.100719424460422,False,False,True,False,False,False,False,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,25.65947242206235,False,False,True,False,False,False,False,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,26.17811501597444,False,False,True,False,False,False,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,4.400000000000006,False,True,False,False,False,False,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,3.0,False,True,False,False,False,False,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,2.799999999999997,False,True,False,False,False,False,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,32.39999999999999,False,False,False,False,False,True,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,27.400000000000006,False,False,False,False,False,True,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,37.199999999999996,False,False,False,False,False,True,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,98.6,False,False,False,False,False,True,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,99.8,False,False,False,False,False,True,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,99.8,False,False,False,False,False,True,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,3.200000000000003,False,False,True,False,False,False,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,2.5999999999999943,False,False,False,True,False,False,False,False,False,False,False,False,True
21.466343042071205,36.31715210355987,308,0.39999999999999997,2.2666666666666715,3.799999999999997,False,False,False,True,False,False,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,12.399999999999991,True,False,False,False,False,False,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,11.0,True,False,False,False,False,False,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,14.000000000000014,False,False,False,False,False,False,False,False,False,False,True,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,11.600000000000009,False,False,False,False,False,False,False,False,False,False,True,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,10.800000000000011,False,False,False,False,False,False,False,False,False,False,True,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,35.6,False,False,False,False,False,True,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,24.400000000000006,False,False,False,False,False,True,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,23.200000000000003,False,False,False,False,False,True,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,12.200000000000003,False,False,False,False,False,False,False,False,True,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,14.600000000000009,False,False,False,False,False,False,False,False,True,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,16.0,False,False,False,False,False,False,False,False,True,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,12.0,False,False,True,False,False,False,False,False,False,False,False,False,True
33.6920792079208,47.64356435643565,201,0.37315209807364025,10.461022092628426,11.599999999999994,False,False,True,False,False,False,False,False,False,False,False,False,True
